01:50:19,0,615,458,0.0
01:50:19,0,615,458,0.0
01:50:19,0,570,434,51.0
01:50:19,0,570,434,0.0
01:50:19,0,570,434,0.0
01:50:19,0,570,434,0.0
01:50:19,0,570,434,0.0
01:50:19,0,563,402,32.8
01:50:19,0,563,402,0.0
01:50:19,0,563,402,0.0
01:50:19,0,563,402,0.0
01:50:19,0,563,402,0.0
01:50:19,0,563,402,0.0
01:50:19,0,563,402,0.0
01:50:19,0,556,374,28.9
01:50:19,0,556,374,0.0
01:50:19,0,556,374,0.0
01:50:19,0,556,374,0.0
01:50:19,0,556,374,0.0
01:50:19,0,556,374,0.0
01:50:19,0,548,358,17.9
01:50:19,0,548,358,0.0
01:50:19,0,548,358,0.0
01:50:19,0,548,358,0.0
01:50:19,0,548,358,0.0
01:50:19,0,543,351,8.6
01:50:19,0,543,351,0.0
01:50:19,0,543,351,0.0
01:50:19,0,543,351,0.0
01:50:19,0,543,351,0.0
01:50:19,0,541,339,12.2
01:50:19,0,541,339,0.0
01:50:19,0,541,339,0.0
01:50:19,0,541,339,0.0
01:50:19,0,541,339,0.0
01:50:19,0,541,339,0.0
01:50:19,0,535,316,23.8
01:50:19,0,535,316,0.0
01:50:19,0,535,316,0.0
01:50:19,0,535,316,0.0
01:50:19,0,535,316,0.0
01:50:19,0,535,316,0.0
01:50:19,0,535,316,0.0
01:50:19,0,532,290,26.2
01:50:19,0,532,290,0.0
01:50:19,0,532,290,0.0
01:50:19,0,532,290,0.0
01:50:19,0,532,290,0.0
01:50:19,0,532,290,0.0
01:50:19,0,528,270,20.4
01:50:19,0,528,270,0.0
01:50:19,0,528,270,0.0
01:50:19,0,528,270,0.0
01:50:19,0,528,270,0.0
01:50:19,0,528,270,0.0
01:50:19,0,528,270,0.0
01:50:19,0,528,270,0.0
01:50:19,0,525,253,17.3
01:50:19,0,525,253,0.0
01:50:19,0,525,253,0.0
01:50:19,0,525,253,0.0
01:50:19,0,525,253,0.0
01:50:19,0,525,253,0.0
01:50:19,0,525,253,0.0
01:50:19,0,530,239,14.9
01:50:19,0,530,239,0.0
01:50:19,0,530,239,0.0
01:50:19,0,530,239,0.0
01:50:19,0,530,239,0.0
01:50:19,0,530,239,0.0
01:50:19,0,530,239,0.0
01:50:19,0,527,229,10.4
01:50:19,0,527,229,0.0
01:50:19,0,527,229,0.0
01:50:19,0,527,229,0.0
01:50:19,0,527,229,0.0
01:50:19,0,527,229,0.0
01:50:19,0,527,229,0.0
01:50:19,0,527,229,0.0
01:50:19,0,525,224,5.4
01:50:19,0,525,224,0.0
01:50:19,0,525,224,0.0
01:50:19,0,525,224,0.0
01:50:19,0,525,224,0.0
01:50:19,0,525,224,0.0
01:50:19,0,525,224,0.0
01:50:19,0,525,220,4.0
01:50:19,0,525,220,0.0
01:50:19,0,525,220,0.0
01:50:19,0,525,220,0.0
01:50:19,0,525,220,0.0
01:50:19,0,525,220,0.0
01:50:19,0,525,220,0.0
01:50:19,0,523,218,2.8
01:50:19,0,523,218,0.0
01:50:19,0,523,218,0.0
01:50:19,0,523,218,0.0
01:50:19,0,523,218,0.0
01:50:19,0,523,218,0.0
01:50:19,0,523,218,0.0
01:50:19,0,521,224,6.3
01:50:19,0,521,224,0.0
01:50:20,0,521,224,0.0
01:50:20,0,521,224,0.0
01:50:20,0,521,224,0.0
01:50:20,0,521,224,0.0
01:50:20,0,521,224,0.0
01:50:20,0,521,231,7.0
01:50:20,0,521,231,0.0
01:50:20,0,521,231,0.0
01:50:20,0,521,231,0.0
01:50:20,0,521,231,0.0
01:50:20,0,521,231,0.0
01:50:20,0,521,231,0.0
01:50:20,0,525,233,4.5
01:50:20,0,525,233,0.0
01:50:20,0,525,233,0.0
01:50:20,0,525,233,0.0
01:50:20,0,525,233,0.0
01:50:20,0,525,233,0.0
01:50:20,0,525,233,0.0
01:50:20,0,527,241,8.2
01:50:20,0,527,241,0.0
01:50:20,0,527,241,0.0
01:50:20,0,527,241,0.0
01:50:20,0,527,241,0.0
01:50:20,0,527,241,0.0
01:50:20,0,527,241,0.0
01:50:20,0,527,241,0.0
01:50:20,0,530,248,7.6
01:50:20,0,530,248,0.0
01:50:20,0,530,248,0.0
01:50:20,0,530,248,0.0
01:50:20,0,530,248,0.0
01:50:20,0,530,248,0.0
01:50:20,0,530,248,0.0
01:50:20,0,534,256,8.9
01:50:20,0,534,256,0.0
01:50:20,0,534,256,0.0
01:50:20,0,534,256,0.0
01:50:20,0,534,256,0.0
01:50:20,0,534,256,0.0
01:50:20,0,534,256,0.0
01:50:20,0,535,264,8.1
01:50:20,0,535,264,0.0
01:50:20,0,535,264,0.0
01:50:20,0,535,264,0.0
01:50:20,0,535,264,0.0
01:50:20,0,535,264,0.0
01:50:20,0,535,264,0.0
01:50:20,0,533,274,10.2
01:50:20,0,533,274,0.0
01:50:20,0,533,274,0.0
01:50:20,0,533,274,0.0
01:50:20,0,533,274,0.0
01:50:20,0,533,274,0.0
01:50:20,0,533,274,0.0
01:50:20,0,533,274,0.0
01:50:20,0,540,281,9.9
01:50:20,0,540,281,0.0
01:50:20,0,540,281,0.0
01:50:20,0,540,281,0.0
01:50:20,0,540,281,0.0
01:50:20,0,540,281,0.0
01:50:20,0,540,281,0.0
01:50:20,0,542,280,2.2
01:50:20,0,542,280,0.0
01:50:20,0,542,280,0.0
01:50:20,0,542,280,0.0
01:50:20,0,542,280,0.0
01:50:20,0,542,280,0.0
01:50:20,0,542,280,0.0
01:50:20,0,543,280,1.0
01:50:20,0,543,280,0.0
01:50:20,0,543,280,0.0
01:50:20,0,543,280,0.0
01:50:20,0,543,280,0.0
01:50:20,0,543,280,0.0
01:50:20,0,543,280,0.0
01:50:20,0,543,280,0.0
01:50:20,0,543,280,0.0
01:50:20,0,541,277,3.6
01:50:20,0,541,277,0.0
01:50:20,0,541,277,0.0
01:50:20,0,541,277,0.0
01:50:20,0,541,277,0.0
01:50:20,0,541,277,0.0
01:50:20,0,541,277,0.0
01:50:20,0,545,275,4.5
01:50:20,0,545,275,0.0
01:50:20,0,545,275,0.0
01:50:20,0,545,275,0.0
01:50:20,0,545,275,0.0
01:50:20,0,545,275,0.0
01:50:20,0,535,270,11.2
01:50:20,0,535,270,0.0
01:50:20,0,535,270,0.0
01:50:20,0,535,270,0.0
01:50:20,0,535,270,0.0
01:50:20,0,535,270,0.0
01:50:20,0,535,270,0.0
01:50:20,0,530,270,5.0
01:50:20,0,530,270,0.0
01:50:20,0,530,270,0.0
01:50:20,0,530,270,0.0
01:50:20,0,530,270,0.0
01:50:20,0,530,270,0.0
01:50:20,0,530,270,0.0
01:50:20,0,523,270,7.0
01:50:20,0,523,270,0.0
01:50:20,0,523,270,0.0
01:50:20,0,523,270,0.0
01:50:20,0,523,270,0.0
01:50:20,0,523,270,0.0
01:50:20,0,523,270,0.0
01:50:20,0,514,268,9.2
01:50:20,0,514,268,0.0
01:50:20,0,514,268,0.0
01:50:20,0,514,268,0.0
01:50:20,0,514,268,0.0
01:50:20,0,514,268,0.0
01:50:20,0,514,268,0.0
01:50:20,0,514,268,0.0
01:50:20,0,504,270,10.2
01:50:20,0,504,270,0.0
01:50:20,0,504,270,0.0
01:50:20,0,504,270,0.0
01:50:20,0,495,273,9.5
01:50:20,0,495,273,0.0
01:50:20,0,495,273,0.0
01:50:20,0,495,273,0.0
01:50:20,0,495,273,0.0
01:50:20,0,495,273,0.0
01:50:20,0,488,276,7.6
01:50:20,0,488,276,0.0
01:50:20,0,488,276,0.0
01:50:20,0,488,276,0.0
01:50:20,0,488,276,0.0
01:50:20,0,488,276,0.0
01:50:20,0,488,276,0.0
01:50:20,0,485,278,3.6
01:50:21,0,485,278,0.0
01:50:21,0,485,278,0.0
01:50:21,0,485,278,0.0
01:50:21,0,485,278,0.0
01:50:21,0,485,278,0.0
01:50:21,0,485,278,0.0
01:50:21,0,483,279,2.2
01:50:21,0,483,279,0.0
01:50:21,0,483,279,0.0
01:50:21,0,483,279,0.0
01:50:21,0,483,279,0.0
01:50:21,0,483,279,0.0
01:50:21,0,483,279,0.0
01:50:21,0,483,279,0.0
01:50:21,0,482,284,5.1
01:50:21,0,482,284,0.0
01:50:21,0,482,284,0.0
01:50:21,0,482,284,0.0
01:50:21,0,482,284,0.0
01:50:21,0,482,284,0.0
01:50:21,0,482,284,0.0
01:50:21,0,482,284,0.0
01:50:21,0,483,283,1.4
01:50:21,0,483,283,0.0
01:50:21,0,483,283,0.0
01:50:21,0,483,283,0.0
01:50:21,0,483,283,0.0
01:50:21,0,483,283,0.0
01:50:21,0,483,283,0.0
01:50:21,0,483,283,0.0
01:50:21,0,485,284,2.2
01:50:21,0,485,284,0.0
01:50:21,0,485,284,0.0
01:50:21,0,485,284,0.0
01:50:21,0,485,284,0.0
01:50:21,0,485,284,0.0
01:50:21,0,485,284,0.0
01:50:21,0,485,284,0.0
01:50:21,0,485,284,0.0
01:50:21,0,485,284,0.0
01:50:21,0,485,283,1.0
01:50:21,0,485,283,0.0
01:50:21,0,485,283,0.0
01:50:21,0,485,283,0.0
01:50:21,0,485,283,0.0
01:50:21,0,485,283,0.0
01:50:21,0,485,283,0.0
01:50:21,0,486,283,1.0
01:50:21,0,486,283,0.0
01:50:21,0,486,283,0.0
01:50:21,0,486,283,0.0
01:50:21,0,486,283,0.0
01:50:21,0,486,283,0.0
01:50:21,0,486,282,1.0
01:50:21,0,486,282,0.0
01:50:21,0,486,282,0.0
01:50:21,0,486,282,0.0
01:50:21,0,486,282,0.0
01:50:21,0,486,282,0.0
